Kind,Name,Cyclomatic,RatioCommentToCode,MaxInheritanceTree,CountDeclInstanceMethod,CountDeclMethod,CountClassCoupled,PercentLackOfCohesion,CountDeclClass,CountDeclFile,CountLineCode
Public Method,"sample.data.solr.Product.setName",1,0.00,,,,,,,,3
Public Method,"sample.data.solr.Product.setPrice",1,0.00,,,,,,,,3
Public Method,"sample.data.solr.Product.toString",1,0.00,,,,,,,,5
Public Interface,"sample.data.solr.ProductRepository",,0.00,2,1,1,2,0,,,3
Abstract Method,"sample.data.solr.ProductRepository.findByNameStartingWith",0,0.00,,,,,,,,1
Public Class,"sample.data.solr.SampleSolrApplication",,0.11,1,1,2,8,50,,,27
Public Static Method,"sample.data.solr.SampleSolrApplication.main",1,0.00,,,,,,,,3
Public Method,"sample.data.solr.SampleSolrApplication.run",3,0.16,,,,,,,,19
Public Class,"sample.data.solr.SampleSolrApplicationTests",,0.00,1,2,2,10,50,,,27
Private Method,"sample.data.solr.SampleSolrApplicationTests.serverNotRunning",2,0.00,,,,,,,,10
Anonymous Class,"sample.data.solr.SampleSolrApplicationTests.serverNotRunning.(Anon_1)",,0.00,2,0,0,0,0,,,1
Public Method,"sample.data.solr.SampleSolrApplicationTests.testDefaultSettings",3,0.00,,,,,,,,13
Package,"sample.devtools",,0.85,,5,6,,,4,4,78
Public Class,"sample.devtools.Message",,0.00,1,0,0,1,0,,,3
Public Class,"sample.devtools.MyController",,0.00,1,2,2,9,0,,,18
Public Method,"sample.devtools.MyController.get",2,0.00,,,,,,,,11
Public Method,"sample.devtools.MyController.slowRestart",1,0.00,,,,,,,,4
Public Class,"sample.devtools.SampleDevToolsApplication",,0.00,1,0,1,2,0,,,6
Public Static Method,"sample.devtools.SampleDevToolsApplication.main",1,0.00,,,,,,,,3
Public Class,"sample.devtools.SampleDevToolsApplicationIntegrationTests",,0.22,1,3,3,10,0,,,27
Public Method,"sample.devtools.SampleDevToolsApplicationIntegrationTests.testClassResource",1,0.00,,,,,,,,6
Public Method,"sample.devtools.SampleDevToolsApplicationIntegrationTests.testPublicResource",1,0.00,,,,,,,,7
Public Method,"sample.devtools.SampleDevToolsApplicationIntegrationTests.testStaticResource",1,0.00,,,,,,,,7
Package,"sample.flyway",,0.81,,8,9,,,5,4,74
Public Class,"sample.flyway.Person",,0.00,1,5,5,6,60,,,25
Public Method,"sample.flyway.Person.getFirstName",1,0.00,,,,,,,,3
Public Method,"sample.flyway.Person.getLastName",1,0.00,,,,,,,,3
Public Method,"sample.flyway.Person.setFirstName",1,0.00,,,,,,,,3
Public Method,"sample.flyway.Person.setLastName",1,0.00,,,,,,,,3
Public Method,"sample.flyway.Person.toString",1,0.00,,,,,,,,5
Public Interface,"sample.flyway.PersonRepository",,0.00,2,0,0,1,0,,,3
Public Class,"sample.flyway.SampleFlywayApplication",,0.00,1,1,2,6,0,,,15
Public Static Method,"sample.flyway.SampleFlywayApplication.main",1,0.00,,,,,,,,3
Public Method,"sample.flyway.SampleFlywayApplication.runner",1,0.00,,,,,,,,9
Anonymous Class,"sample.flyway.SampleFlywayApplication.runner.(Anon_1)",,0.00,1,1,1,4,0,,,5
Public Method,"sample.flyway.SampleFlywayApplication.runner.(Anon_1).run",1,0.00,,,,,,,,4
Public Class,"sample.flyway.SampleFlywayApplicationTests",,0.00,1,1,1,6,0,,,11
Public Method,"sample.flyway.SampleFlywayApplicationTests.testDefaultSettings",1,0.00,,,,,,,,5
Package,"sample.freemarker",,0.75,,3,4,,,3,3,68
Public Class,"sample.freemarker.SampleWebFreeMarkerApplication",,0.00,1,0,1,3,0,,,6
Public Static Method,"sample.freemarker.SampleWebFreeMarkerApplication.main",1,0.00,,,,,,,,3
Public Class,"sample.freemarker.SampleWebFreeMarkerApplicationTests",,0.24,1,2,2,15,0,,,25
Public Method,"sample.freemarker.SampleWebFreeMarkerApplicationTests.testFreeMarkerErrorTemplate",1,0.00,,,,,,,,11
Public Method,"sample.freemarker.SampleWebFreeMarkerApplicationTests.testFreeMarkerTemplate",1,0.00,,,,,,,,7
Public Class,"sample.freemarker.WelcomeController",,0.00,1,1,1,6,0,,,11
Public Method,"sample.freemarker.WelcomeController.welcome",1,0.00,,,,,,,,6
Package,"sample.groovytemplates",,0.48,,28,30,,,8,6,209
Public Class,"sample.groovytemplates.InMemoryMessageRepository",,0.00,1,3,3,7,33,,,22
Public Method,"sample.groovytemplates.InMemoryMessageRepository.findAll",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.InMemoryMessageRepository.findMessage",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.InMemoryMessageRepository.save",2,0.00,,,,,,,,10
Public Class,"sample.groovytemplates.Message",,0.00,1,8,8,4,75,,,32
Public Method,"sample.groovytemplates.Message.getCreated",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.getId",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.getSummary",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.getText",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.setCreated",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.setId",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.setSummary",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.Message.setText",1,0.00,,,,,,,,3
Public Class,"sample.groovytemplates.MessageControllerWebTests",,0.12,1,4,4,11,38,,,51
Private Static Class,"sample.groovytemplates.MessageControllerWebTests.RegexMatcher",,0.00,2,4,5,5,40,,,22
Public Constructor,"sample.groovytemplates.MessageControllerWebTests.RegexMatcher.RegexMatcher",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.MessageControllerWebTests.RegexMatcher.describeMismatchSafely",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.MessageControllerWebTests.RegexMatcher.describeTo",1,0.00,,,,,,,,5
Public Static Method,"sample.groovytemplates.MessageControllerWebTests.RegexMatcher.matches",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.MessageControllerWebTests.RegexMatcher.matchesSafely",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.MessageControllerWebTests.setup",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.MessageControllerWebTests.testCreate",1,0.00,,,,,,,,6
Public Method,"sample.groovytemplates.MessageControllerWebTests.testCreateValidation",1,0.00,,,,,,,,6
Public Method,"sample.groovytemplates.MessageControllerWebTests.testHome",1,0.00,,,,,,,,5
Public Interface,"sample.groovytemplates.MessageRepository",,0.00,0,3,3,3,0,,,5
Abstract Method,"sample.groovytemplates.MessageRepository.findAll",0,0.00,,,,,,,,1
Abstract Method,"sample.groovytemplates.MessageRepository.findMessage",0,0.00,,,,,,,,1
Abstract Method,"sample.groovytemplates.MessageRepository.save",0,0.00,,,,,,,,1
Public Class,"sample.groovytemplates.SampleGroovyTemplateApplication",,0.00,1,2,3,7,0,,,19
Public Static Method,"sample.groovytemplates.SampleGroovyTemplateApplication.main",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.SampleGroovyTemplateApplication.messageConverter",1,0.00,,,,,,,,9
Anonymous Class,"sample.groovytemplates.SampleGroovyTemplateApplication.messageConverter.(Anon_1)",,0.00,2,1,1,5,0,,,5
Public Method,"sample.groovytemplates.SampleGroovyTemplateApplication.messageConverter.(Anon_1).convert",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.SampleGroovyTemplateApplication.messageRepository",1,0.00,,,,,,,,4
Public Class,"sample.groovytemplates.SampleGroovyTemplateApplicationTests",,0.16,1,3,3,14,33,,,31
Public Method,"sample.groovytemplates.SampleGroovyTemplateApplicationTests.testCreate",1,0.00,,,,,,,,8
Public Method,"sample.groovytemplates.SampleGroovyTemplateApplicationTests.testCss",1,0.00,,,,,,,,7
Public Method,"sample.groovytemplates.SampleGroovyTemplateApplicationTests.testHome",1,0.00,,,,,,,,7
Package,"sample.groovytemplates.mvc",,0.24,,7,7,,,1,1,62
Public Class,"sample.groovytemplates.mvc.MessageController",,0.00,1,7,7,19,57,,,45
Public Constructor,"sample.groovytemplates.mvc.MessageController.MessageController",1,0.00,,,,,,,,3
Public Method,"sample.groovytemplates.mvc.MessageController.create",2,0.00,,,,,,,,13
Public Method,"sample.groovytemplates.mvc.MessageController.createForm",1,0.00,,,,,,,,4
Public Method,"sample.groovytemplates.mvc.MessageController.foo",1,0.00,,,,,,,,4
Private Method,"sample.groovytemplates.mvc.MessageController.getFieldErrors",2,0.00,,,,,,,,7
Public Method,"sample.groovytemplates.mvc.MessageController.list",1,0.00,,,,,,,,5
Public Method,"sample.groovytemplates.mvc.MessageController.view",1,0.00,,,,,,,,4
Package,"sample.hateoas",,0.60,,2,3,,,2,2,50
Public Class,"sample.hateoas.SampleHateoasApplication",,0.00,1,0,1,2,0,,,6
Public Static Method,"sample.hateoas.SampleHateoasApplication.main",1,0.00,,,,,,,,3
Public Class,"sample.hateoas.SampleHateoasApplicationTests",,0.00,1,2,2,13,0,,,26
Public Method,"sample.hateoas.SampleHateoasApplicationTests.hasHalLinks",1,0.00,,,,,,,,9
Public Method,"sample.hateoas.SampleHateoasApplicationTests.producesJsonWhenXmlIsPreferred",1,0.00,,,,,,,,11
Package,"sample.hateoas.domain",,0.85,,9,9,,,3,3,53
Public Class,"sample.hateoas.domain.Customer",,0.00,1,4,4,2,50,,,19
Public Constructor,"sample.hateoas.domain.Customer.Customer",1,0.00,,,,,,,,5
Public Method,"sample.hateoas.domain.Customer.getFirstName",1,0.00,,,,,,,,3
Public Method,"sample.hateoas.domain.Customer.getId",1,0.00,,,,,,,,3
Public Method,"sample.hateoas.domain.Customer.getLastName",1,0.00,,,,,,,,3
Public Interface,"sample.hateoas.domain.CustomerRepository",,0.00,0,2,2,3,0,,,4
Abstract Method,"sample.hateoas.domain.CustomerRepository.findAll",0,0.00,,,,,,,,1
Abstract Method,"sample.hateoas.domain.CustomerRepository.findOne",0,0.00,,,,,,,,1
Public Class,"sample.hateoas.domain.InMemoryCustomerRepository",,0.00,1,3,3,7,0,,,22
Public Constructor,"sample.hateoas.domain.InMemoryCustomerRepository.InMemoryCustomerRepository",1,0.00,,,,,,,,5
Public Method,"sample.hateoas.domain.InMemoryCustomerRepository.findAll",1,0.00,,,,,,,,4
Public Method,"sample.hateoas.domain.InMemoryCustomerRepository.findOne",3,0.00,,,,,,,,9
Package,"sample.hateoas.web",,0.38,,3,3,,,1,1,39
Public Class,"sample.hateoas.web.CustomerController",,0.00,1,3,3,15,0,,,24
Public Constructor,"sample.hateoas.web.CustomerController.CustomerController",1,0.00,,,,,,,,4
Method,"sample.hateoas.web.CustomerController.showCustomer",1,0.00,,,,,,,,6
Method,"sample.hateoas.web.CustomerController.showCustomers",1,0.00,,,,,,,,7
Package,"sample.hibernate4",,0.73,,3,4,,,2,2,52
Public Class,"sample.hibernate4.SampleHibernate4Application",,0.00,1,0,1,3,0,,,6
Public Static Method,"sample.hibernate4.SampleHibernate4Application.main",1,0.00,,,,,,,,3
Public Class,"sample.hibernate4.SampleHibernate4ApplicationTests",,0.32,1,3,3,13,50,,,25
Public Method,"sample.hibernate4.SampleHibernate4ApplicationTests.setUp",1,0.00,,,,,,,,4
Public Method,"sample.hibernate4.SampleHibernate4ApplicationTests.testHome",1,0.00,,,,,,,,5
Public Method,"sample.hibernate4.SampleHibernate4ApplicationTests.testJmx",1,0.00,,,,,,,,6
Package,"sample.hibernate4.domain",,0.49,,48,48,,,8,8,246
Public Class,"sample.hibernate4.domain.City",,0.00,1,7,7,8,83,,,38
Protected Constructor,"sample.hibernate4.domain.City.City",1,0.00,,,,,,,,2
Public Constructor,"sample.hibernate4.domain.City.City",1,0.00,,,,,,,,5
Public Method,"sample.hibernate4.domain.City.getCountry",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.City.getMap",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.City.getName",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.City.getState",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.City.toString",1,0.00,,,,,,,,4
Public Class,"sample.hibernate4.domain.Hotel",,0.00,1,6,6,13,83,,,37
Protected Constructor,"sample.hibernate4.domain.Hotel.Hotel",1,0.00,,,,,,,,2
Public Constructor,"sample.hibernate4.domain.Hotel.Hotel",1,0.00,,,,,,,,4
Public Method,"sample.hibernate4.domain.Hotel.getAddress",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Hotel.getCity",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Hotel.getName",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Hotel.getZip",1,0.00,,,,,,,,3
Public Interface,"sample.hibernate4.domain.HotelSummary",,0.00,0,4,4,4,0,,,8
Abstract Method,"sample.hibernate4.domain.HotelSummary.getAverageRating",0,0.00,,,,,,,,1
Method,"sample.hibernate4.domain.HotelSummary.getAverageRatingRounded",2,0.00,,,,,,,,3
Abstract Method,"sample.hibernate4.domain.HotelSummary.getCity",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.domain.HotelSummary.getName",0,0.00,,,,,,,,1
Public Enum Type,"sample.hibernate4.domain.Rating",,0.00,1,2,2,1,,,,3
Public Implicit Method,"sample.hibernate4.domain.Rating.valueOf",,0.00,,,,,,,,
Public Implicit Method,"sample.hibernate4.domain.Rating.values",,0.00,,,,,,,,
Public Interface,"sample.hibernate4.domain.RatingCount",,0.00,0,2,2,1,0,,,4
Abstract Method,"sample.hibernate4.domain.RatingCount.getCount",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.domain.RatingCount.getRating",0,0.00,,,,,,,,1
Public Class,"sample.hibernate4.domain.Review",,0.00,1,14,14,18,83,,,73
Protected Constructor,"sample.hibernate4.domain.Review.Review",1,0.00,,,,,,,,2
Public Constructor,"sample.hibernate4.domain.Review.Review",1,0.00,,,,,,,,11
Public Method,"sample.hibernate4.domain.Review.getCheckInDate",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.getDetails",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.getHotel",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.getIndex",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.getRating",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.getTitle",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.getTripType",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.setCheckInDate",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.setDetails",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.setRating",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.setTitle",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.Review.setTripType",1,0.00,,,,,,,,3
Public Class,"sample.hibernate4.domain.ReviewDetails",,0.00,1,11,11,4,82,,,40
Public Constructor,"sample.hibernate4.domain.ReviewDetails.ReviewDetails",1,0.00,,,,,,,,2
Public Method,"sample.hibernate4.domain.ReviewDetails.getCheckInDate",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.getDetails",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.getRating",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.getTitle",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.getTripType",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.setCheckInDate",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.setDetails",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.setRating",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.setTitle",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.domain.ReviewDetails.setTripType",1,0.00,,,,,,,,3
Public Enum Type,"sample.hibernate4.domain.TripType",,0.00,1,2,2,1,,,,3
Public Implicit Method,"sample.hibernate4.domain.TripType.valueOf",,0.00,,,,,,,,
Public Implicit Method,"sample.hibernate4.domain.TripType.values",,0.00,,,,,,,,
Package,"sample.hibernate4.service",,0.66,,36,36,,,12,11,264
Interface,"sample.hibernate4.service.CityRepository",,0.00,2,3,3,4,0,,,6
Abstract Method,"sample.hibernate4.service.CityRepository.findAll",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.CityRepository.findByNameAndCountryAllIgnoringCase",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.CityRepository.findByNameContainingAndCountryContainingAllIgnoringCase",0,0.00,,,,,,,,2
Public Class,"sample.hibernate4.service.CityRepositoryIntegrationTests",,0.45,1,1,1,7,0,,,11
Public Method,"sample.hibernate4.service.CityRepositoryIntegrationTests.findsFirstPageOfCities",1,0.00,,,,,,,,5
Public Class,"sample.hibernate4.service.CitySearchCriteria",,0.00,1,4,4,2,25,,,16
Public Constructor,"sample.hibernate4.service.CitySearchCriteria.CitySearchCriteria",1,0.00,,,,,,,,2
Public Constructor,"sample.hibernate4.service.CitySearchCriteria.CitySearchCriteria",1,0.00,,,,,,,,4
Public Method,"sample.hibernate4.service.CitySearchCriteria.getName",1,0.00,,,,,,,,3
Public Method,"sample.hibernate4.service.CitySearchCriteria.setName",1,0.00,,,,,,,,3
Public Interface,"sample.hibernate4.service.CityService",,0.00,0,3,3,5,0,,,5
Abstract Method,"sample.hibernate4.service.CityService.findCities",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.CityService.getCity",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.CityService.getHotels",0,0.00,,,,,,,,1
Class,"sample.hibernate4.service.CityServiceImpl",,0.00,1,4,4,12,38,,,39
Public Constructor,"sample.hibernate4.service.CityServiceImpl.CityServiceImpl",1,0.00,,,,,,,,5
Public Method,"sample.hibernate4.service.CityServiceImpl.findCities",3,0.00,,,,,,,,17
Public Method,"sample.hibernate4.service.CityServiceImpl.getCity",1,0.00,,,,,,,,6
Public Method,"sample.hibernate4.service.CityServiceImpl.getHotels",1,0.00,,,,,,,,5
Interface,"sample.hibernate4.service.HotelRepository",,0.00,2,3,3,7,0,,,9
Abstract Method,"sample.hibernate4.service.HotelRepository.findByCity",0,0.00,,,,,,,,3
Abstract Method,"sample.hibernate4.service.HotelRepository.findByCityAndName",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.HotelRepository.findRatingCounts",0,0.00,,,,,,,,3
Public Class,"sample.hibernate4.service.HotelRepositoryIntegrationTests",,0.21,1,1,1,13,0,,,24
Public Method,"sample.hibernate4.service.HotelRepositoryIntegrationTests.executesQueryMethodsCorrectly",1,0.00,,,,,,,,16
Public Interface,"sample.hibernate4.service.HotelService",,0.00,0,5,5,8,0,,,7
Abstract Method,"sample.hibernate4.service.HotelService.addReview",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.HotelService.getHotel",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.HotelService.getReview",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.HotelService.getReviewSummary",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.HotelService.getReviews",0,0.00,,,,,,,,1
Class,"sample.hibernate4.service.HotelServiceImpl",,0.00,1,6,6,16,42,,,51
Public Constructor,"sample.hibernate4.service.HotelServiceImpl.HotelServiceImpl",1,0.00,,,,,,,,5
Private Static Class,"sample.hibernate4.service.HotelServiceImpl.ReviewsSummaryImpl",,0.00,1,2,2,7,0,,,14
Public Constructor,"sample.hibernate4.service.HotelServiceImpl.ReviewsSummaryImpl.ReviewsSummaryImpl",2,0.00,,,,,,,,6
Public Method,"sample.hibernate4.service.HotelServiceImpl.ReviewsSummaryImpl.getNumberOfReviewsWithRating",2,0.00,,,,,,,,5
Public Method,"sample.hibernate4.service.HotelServiceImpl.addReview",1,0.00,,,,,,,,5
Public Method,"sample.hibernate4.service.HotelServiceImpl.getHotel",1,0.00,,,,,,,,6
Public Method,"sample.hibernate4.service.HotelServiceImpl.getReview",1,0.00,,,,,,,,5
Public Method,"sample.hibernate4.service.HotelServiceImpl.getReviewSummary",1,0.00,,,,,,,,5
Public Method,"sample.hibernate4.service.HotelServiceImpl.getReviews",1,0.00,,,,,,,,5
Interface,"sample.hibernate4.service.ReviewRepository",,0.00,2,3,3,4,0,,,5
Abstract Method,"sample.hibernate4.service.ReviewRepository.findByHotel",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.ReviewRepository.findByHotelAndIndex",0,0.00,,,,,,,,1
Abstract Method,"sample.hibernate4.service.ReviewRepository.save",0,0.00,,,,,,,,1
Public Interface,"sample.hibernate4.service.ReviewsSummary",,0.00,0,1,1,1,0,,,3
Abstract Method,"sample.hibernate4.service.ReviewsSummary.getNumberOfReviewsWithRating",0,0.00,,,,,,,,1
Package,"sample.hibernate4.web",,0.83,,1,1,,,1,1,18
Public Class,"sample.hibernate4.web.SampleController",,0.00,1,1,1,8,0,,,11
Public Method,"sample.hibernate4.web.SampleController.helloWorld",1,0.00,,,,,,,,6
Package,"sample.hibernate52",,0.73,,3,4,,,2,2,52
Public Class,"sample.hibernate52.SampleHibernate52Application",,0.00,1,0,1,3,0,,,6
Public Static Method,"sample.hibernate52.SampleHibernate52Application.main",1,0.00,,,,,,,,3
Public Class,"sample.hibernate52.SampleHibernate52ApplicationTests",,0.32,1,3,3,13,50,,,25
Public Method,"sample.hibernate52.SampleHibernate52ApplicationTests.setUp",1,0.00,,,,,,,,4
Public Method,"sample.hibernate52.SampleHibernate52ApplicationTests.testHome",1,0.00,,,,,,,,5
Public Method,"sample.hibernate52.SampleHibernate52ApplicationTests.testJmx",1,0.00,,,,,,,,6
